Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,demand_multiplier,supply_multiplier,adjusted_ride_cost,profit_percentage
49,28,Urban,Silver,61,3.9,Evening,Premium,172,576.281119337865,1.225,1.3571428571428572,958.0673608992006,66.25000000000001
98,59,Urban,Regular,55,4.6,Morning,Economy,100,381.391205400882,1.2098765432098766,0.6440677966101694,369.1490185608537,-3.2098765432098726
47,9,Suburban,Gold,38,4.06,Morning,Economy,141,543.7702542024564,1.175,1.2222222222222223,780.9145039518611,43.611111111111136
27,11,Urban,Regular,97,4.78,Evening,Premium,137,472.5224037960476,0.675,1.0,378.0179230368381,-20.0
59,29,Urban,Regular,68,4.4,Night,Premium,88,286.05897011629656,1.475,1.3103448275862069,552.8829405178766,93.2758620689655
56,20,Urban,Regular,74,4.05,Evening,Economy,25,88.95619552388446,1.4,1.9,236.62348009353263,166.0
50,39,Urban,Gold,62,3.95,Morning,Premium,135,646.9811778631195,1.25,0.9743589743589743,787.9898961153377,21.794871794871785
93,37,Urban,Gold,37,4.75,Night,Economy,76,292.9246564000302,1.1481481481481481,1.027027027027027,345.4106558951307,17.91791791791791
46,22,Rural,Regular,97,3.51,Morning,Economy,100,395.769846813748,1.15,1.7272727272727273,786.1428320800359,98.63636363636364
56,19,Suburban,Silver,16,4.46,Evening,Premium,86,279.6798100890559,1.4,2.0,783.1034682493564,179.99999999999997
37,16,Suburban,Gold,8,4.5,Evening,Economy,46,192.50297743378897,0.925,2.375,422.9049785498551,119.68749999999999
85,58,Urban,Regular,85,4.1,Night,Premium,92,351.77029329216225,1.0493827160493827,0.6551724137931034,295.3133326403338,-16.049382716049372
27,7,Urban,Regular,89,3.6,Morning,Premium,120,555.4019371049674,0.675,1.5714285714285714,698.2195780748161,25.71428571428571
44,16,Rural,Silver,31,3.96,Night,Premium,122,395.3781570382596,1.1,2.375,1032.9254352624532,161.25
75,51,Suburban,Regular,68,3.65,Afternoon,Premium,66,261.5103067801241,1.875,0.7450980392156863,392.26546017018615,50.0
21,11,Urban,Gold,46,3.84,Morning,Economy,103,397.5648404411393,0.525,1.0,318.05187235291146,-20.0
42,29,Suburban,Silver,67,4.59,Morning,Premium,153,735.2764383329761,1.05,1.3103448275862069,1011.6389617064051,37.58620689655173
25,15,Suburban,Silver,100,4.9,Night,Premium,94,289.4570095389695,0.625,2.533333333333333,586.6328726656449,102.66666666666669
67,46,Suburban,Regular,92,4.72,Morning,Economy,32,97.6750013649232,1.675,0.8260869565217391,135.15247471472526,38.369565217391305
29,6,Suburban,Silver,24,4.37,Afternoon,Economy,50,197.46392160702555,0.725,1.8333333333333333,289.6137516903042,46.666666666666686
100,70,Urban,Gold,42,4.9,Night,Premium,167,762.8822843495781,1.2345679012345678,0.5428571428571428,753.4639845427931,-1.2345679012345718
37,10,Suburban,Gold,27,4.26,Afternoon,Economy,143,512.44939271165,0.925,1.1,521.417257084104,1.7500000000000164
31,14,Urban,Gold,37,4.3,Night,Premium,103,484.4661863877365,0.775,2.7142857142857144,1051.9837190133708,117.14285714285715
49,12,Suburban,Silver,30,4.37,Afternoon,Premium,84,353.01840875622844,1.225,3.1666666666666665,1369.4172439668696,287.91666666666674
42,19,Rural,Regular,56,4.84,Evening,Premium,144,539.7316715337728,1.05,2.0,1133.4365102209229,110.00000000000001
61,5,Rural,Regular,48,4.15,Morning,Economy,29,114.16365482248573,1.525,2.2,383.0190619294396,235.5
24,7,Suburban,Gold,85,4.36,Night,Economy,169,521.4080460440558,0.6,1.5714285714285714,655.4844007410987,25.71428571428571
20,10,Rural,Regular,18,4.28,Evening,Premium,123,450.3878805106937,0.5,1.1,396.34133484941054,-11.999999999999984
22,9,Urban,Silver,36,4.51,Evening,Premium,10,82.69156896202661,0.55,1.2222222222222223,80.85397854064824,-2.2222222222222183
98,87,Suburban,Regular,59,4.26,Afternoon,Economy,13,34.57409278115731,1.2098765432098766,0.4367816091954023,33.46430708694733,-3.2098765432098606
30,14,Urban,Silver,64,4.45,Afternoon,Economy,147,535.1718879088473,0.75,2.7142857142857144,1162.08752803064,117.14285714285715
32,13,Urban,Regular,75,4.56,Evening,Premium,111,333.4011668412356,0.8,2.923076923076923,779.6458055364278,133.84615384615384
22,12,Urban,Silver,49,4.88,Night,Premium,35,179.8388198801664,0.55,3.1666666666666665,455.59167702975486,153.33333333333331
62,8,Urban,Silver,13,4.2,Night,Premium,65,241.9912178461052,1.55,1.375,515.7437830345117,113.12499999999999
51,27,Urban,Gold,8,4.31,Night,Economy,92,369.3803924019288,1.275,1.4074074074074074,662.83259303235,79.44444444444444
85,74,Suburban,Regular,82,3.92,Evening,Premium,177,704.3001292247022,1.0493827160493827,0.5135135135135135,591.2643060157994,-16.04938271604938
28,9,Urban,Silver,26,3.95,Night,Premium,114,466.9720738288303,0.7,1.2222222222222223,456.59491663263407,-2.222222222222218
93,70,Suburban,Silver,21,3.81,Evening,Economy,12,41.12164471941277,1.1481481481481481,0.5428571428571428,37.77099218671988,-8.148148148148145
36,9,Suburban,Silver,53,4.46,Night,Premium,127,404.02979977887577,0.9,1.2222222222222223,444.4327797567634,10.000000000000016
80,22,Rural,Gold,17,4.4,Morning,Economy,141,423.75441798529033,2.0,1.7272727272727273,1463.8788984946393,245.45454545454547
60,24,Rural,Regular,18,4.16,Morning,Premium,45,165.72466245477892,1.5,1.5833333333333333,393.59607333009996,137.5
97,45,Urban,Silver,90,3.71,Morning,Premium,151,578.8213877560842,1.1975308641975309,0.8444444444444444,585.3321358762487,1.1248285322359506
53,14,Suburban,Silver,24,3.99,Afternoon,Premium,161,707.4493979183783,1.325,2.7142857142857144,2544.2912275135964,259.64285714285717
79,22,Rural,Silver,53,3.96,Evening,Premium,126,542.8095730212775,1.975,1.7272727272727273,1851.7208388748581,241.13636363636363
44,24,Urban,Silver,55,4.08,Afternoon,Premium,137,513.9900766589533,1.1,1.5833333333333333,895.1993835143437,74.16666666666669
34,12,Suburban,Regular,3,4.83,Night,Premium,62,298.3556200090825,0.85,3.1666666666666665,803.0738771911136,169.16666666666663
55,12,Urban,Silver,96,4.66,Morning,Premium,48,183.2701656673754,1.375,3.1666666666666665,797.9888463433637,335.41666666666663
49,29,Suburban,Regular,35,4.8,Evening,Premium,160,468.3069201504469,1.225,1.3103448275862069,751.713349413907,60.51724137931036
72,54,Rural,Regular,68,3.85,Afternoon,Economy,74,220.4983368386397,1.8,0.7037037037037037,317.5176050476412,44.00000000000003
72,27,Urban,Gold,76,3.97,Morning,Premium,70,265.94661511348426,1.8,1.4074074074074074,673.7314249541602,153.33333333333334
99,6,Suburban,Gold,49,4.32,Afternoon,Economy,113,311.4894374116108,1.2222222222222223,1.8333333333333333,697.9670727186095,124.07407407407412
21,10,Rural,Regular,22,4.42,Morning,Economy,151,647.8477765247827,0.525,1.1,570.1060433418089,-11.999999999999982
50,25,Urban,Silver,89,4.74,Afternoon,Economy,107,383.9141419544756,1.25,1.52,729.4368697135036,89.99999999999999
61,35,Rural,Silver,4,4.77,Morning,Premium,115,557.916185756397,1.525,1.0857142857142856,923.7497989880915,65.57142857142854
24,5,Rural,Silver,57,4.96,Night,Premium,70,228.7960083986281,0.6,2.2,402.68097478158546,76.00000000000001
31,17,Rural,Silver,71,4.46,Evening,Premium,55,237.76862211931405,0.775,2.235294117647059,425.18624190747926,78.82352941176471
35,20,Suburban,Regular,62,3.55,Afternoon,Economy,117,297.0874038526085,0.875,1.9,493.90780890496154,66.24999999999999
74,30,Urban,Regular,97,3.9,Evening,Economy,179,794.3231511066332,1.85,1.2666666666666666,1861.3639174265438,134.33333333333334
94,61,Urban,Regular,12,4.95,Evening,Premium,133,563.8497971641384,1.1604938271604939,0.6229508196721312,523.4753672437433,-7.16049382716049
44,11,Rural,Silver,31,3.92,Afternoon,Premium,110,339.2870734791633,1.1,1.0,373.2157808270797,10.000000000000012
84,37,Urban,Gold,3,3.83,Evening,Premium,69,248.9476553705649,1.037037037037037,1.027027027027027,265.14545076504606,6.506506506506497
27,12,Suburban,Regular,39,4.51,Morning,Premium,55,279.2686999169939,0.675,3.1666666666666665,707.4807064563845,153.3333333333333
59,36,Suburban,Regular,43,3.74,Evening,Premium,25,145.04223833476908,1.475,1.0555555555555556,225.82270718510574,55.694444444444436
82,20,Urban,Regular,59,3.99,Night,Premium,45,241.8259564507362,1.0123456790123457,1.9,465.1417779632678,92.34567901234566
24,10,Urban,Gold,24,4.09,Morning,Premium,97,430.60985477056624,0.6,1.1,378.93667219809834,-11.99999999999999
84,67,Suburban,Regular,48,4.87,Night,Economy,81,219.99370680056552,1.037037037037037,0.5671641791044776,182.5132974938025,-17.037037037037038
52,9,Suburban,Regular,24,4.19,Morning,Economy,102,366.7282586383836,1.3,1.2222222222222223,582.6904553920984,58.888888888888914
38,12,Rural,Silver,44,4.85,Evening,Economy,110,356.8814026432877,0.95,3.1666666666666665,1073.6182196185569,200.8333333333333
26,12,Urban,Regular,80,4.27,Afternoon,Economy,134,441.4714772887345,0.65,3.1666666666666665,1118.3944091314606,153.33333333333331
61,39,Suburban,Regular,82,4.49,Morning,Premium,46,230.1431447581205,1.525,0.9743589743589743,341.96910868546365,48.58974358974357
87,41,Rural,Gold,97,4.27,Afternoon,Premium,37,158.89198003545,1.0740740740740742,0.926829268292683,158.17431074893037,-0.451671183378485
98,46,Suburban,Gold,55,4.71,Evening,Economy,173,766.9193242115463,1.2098765432098766,0.8260869565217391,766.5076659591515,-0.05367686527106224
24,13,Urban,Silver,54,4.09,Morning,Economy,161,466.7229822330101,0.6,2.923076923076923,1091.413743067962,133.84615384615387
44,8,Urban,Gold,43,3.82,Night,Economy,86,233.50662384935427,1.1,1.375,353.1787685721484,51.250000000000014
71,59,Urban,Regular,71,4.47,Evening,Economy,31,104.1037337805616,1.775,0.6440677966101694,147.82730196839745,41.99999999999998
91,59,Urban,Silver,68,4.77,Night,Economy,15,38.33576819209958,1.123456790123457,0.6440677966101694,34.45486326401049,-10.123456790123441
32,14,Urban,Gold,75,4.49,Night,Economy,177,761.0167600703148,0.8,2.7142857142857144,1652.4935361526839,117.14285714285717
79,24,Urban,Silver,0,4.26,Evening,Economy,82,284.8625062809567,1.975,1.5833333333333333,890.7887956827417,212.70833333333331
73,27,Urban,Regular,55,4.27,Morning,Premium,50,216.06019585156733,1.825,1.4074074074074074,554.9546141594886,156.85185185185185
32,16,Rural,Silver,80,4.78,Morning,Economy,11,39.37370119886104,0.8,2.375,74.81003227783599,90.00000000000001
22,10,Rural,Silver,5,4.44,Morning,Premium,129,471.7821019342959,0.55,1.1,415.16824970218045,-11.999999999999988
35,19,Urban,Silver,45,4.99,Afternoon,Economy,159,508.6730024657942,0.875,2.0,890.1777543151399,75.00000000000001
24,10,Suburban,Regular,79,4.3,Night,Economy,24,95.11851081754354,0.6,1.1,83.70428951943832,-11.999999999999995
67,31,Rural,Gold,64,3.62,Night,Economy,169,735.1444900755255,1.675,1.2258064516129032,1509.4176384937805,105.3225806451613
100,73,Urban,Silver,95,3.98,Night,Premium,100,456.60307303079816,1.2345679012345678,0.5205479452054794,450.96599805510925,-1.234567901234576
66,16,Urban,Silver,94,4.52,Morning,Economy,34,122.24187517858556,1.65,2.375,479.0353483560821,291.875
96,36,Urban,Regular,57,4.06,Evening,Premium,139,599.8171406236374,1.1851851851851851,1.0555555555555556,750.3885216032336,25.1028806584362
60,8,Urban,Regular,68,4.84,Morning,Premium,144,438.5186068324803,1.5,1.375,904.4446265919906,106.25
92,31,Rural,Silver,54,3.91,Night,Premium,148,516.1330392078827,1.1358024691358024,1.2258064516129032,718.5986081524323,39.227399442453184
92,49,Urban,Silver,9,4.23,Evening,Premium,89,397.4831040703401,1.1358024691358024,0.7755102040816326,361.16983283428436,-9.1358024691358
56,37,Urban,Silver,27,4.12,Afternoon,Premium,68,317.8400260939533,1.4,1.027027027027027,457.00241589725175,43.78378378378376
88,71,Rural,Regular,42,4.87,Afternoon,Premium,109,330.78364034759613,1.0864197530864197,0.5352112676056338,287.49590469717,-13.086419753086417
87,47,Rural,Silver,6,4.54,Morning,Premium,162,743.3166378180009,1.0740740740740742,0.8085106382978723,645.4964025811166,-13.159968479117415
85,6,Suburban,Gold,92,4.11,Afternoon,Economy,73,274.1712773124912,1.0493827160493827,1.8333333333333333,527.4694326896692,92.38683127572014
98,54,Rural,Regular,34,4.57,Evening,Premium,113,462.4075929220183,1.2098765432098766,0.7037037037037037,447.56488006279307,-3.2098765432098664
28,14,Rural,Regular,24,4.2,Afternoon,Economy,147,533.0802632142761,0.7,2.7142857142857144,1157.5457144081424,117.14285714285715
36,9,Suburban,Silver,22,3.51,Night,Premium,37,143.2178421949143,0.9,1.2222222222222223,157.53962641440575,10.000000000000002
20,8,Suburban,Silver,38,4.82,Night,Premium,155,574.9456425421428,0.5,1.375,632.4402067963571,10.000000000000005
94,36,Rural,Regular,41,4.57,Morning,Economy,76,215.741761640662,1.1604938271604939,1.0555555555555556,264.27625945831437,22.496570644718805
94,82,Suburban,Gold,48,4.92,Morning,Premium,20,129.7685299495176,1.1604938271604939,0.4634146341463415,120.47646237288549,-7.16049382716049
70,7,Urban,Regular,13,4.09,Afternoon,Economy,117,321.0007657787772,1.75,1.5714285714285714,882.7521058916373,175.00000000000003
90,71,Suburban,Regular,37,3.51,Morning,Premium,32,172.59277503910292,1.1111111111111112,0.5352112676056338,153.41580003475815,-11.11111111111111
42,10,Urban,Silver,56,4.01,Night,Premium,95,455.20978516158993,1.05,1.1,525.7673018616365,15.500000000000028
44,18,Suburban,Gold,88,3.67,Night,Premium,50,199.8397440906976,1.1,2.111111111111111,464.07229461062,132.22222222222223
60,16,Suburban,Regular,28,3.91,Evening,Economy,105,281.0970650985199,1.5,2.375,1001.4082944134772,256.25
26,5,Rural,Silver,7,4.75,Afternoon,Premium,140,413.54800185803066,0.65,2.2,727.8444832701341,76.00000000000003
79,13,Rural,Regular,6,4.63,Afternoon,Economy,38,134.09432585149492,1.975,2.923076923076923,774.1368580888226,477.3076923076923
26,8,Rural,Gold,65,3.58,Night,Premium,89,378.50396161301137,0.65,1.375,416.3543577743125,10.000000000000004
62,7,Urban,Silver,2,4.71,Morning,Premium,28,162.05358553352147,1.55,1.5714285714285714,394.7162333352202,143.57142857142858
42,16,Rural,Gold,33,3.63,Morning,Economy,166,513.1161277813304,1.05,2.375,1279.5833436546927,149.375
57,16,Urban,Regular,0,3.95,Afternoon,Economy,97,308.6385554813678,1.425,2.375,1044.5486112072542,238.43750000000003
33,13,Rural,Gold,34,4.78,Morning,Economy,66,239.08854651007988,0.825,2.923076923076923,576.5712256223849,141.15384615384613
22,10,Rural,Regular,26,4.97,Morning,Economy,170,562.1650160715976,0.55,1.1,494.70521414300595,-11.999999999999993
67,44,Urban,Regular,27,4.69,Morning,Economy,129,467.0198948894929,1.675,0.8636363636363636,675.5867343117324,44.659090909090914
62,15,Suburban,Silver,15,4.28,Night,Economy,73,327.43334173812747,1.55,2.533333333333333,1285.7215885583805,292.6666666666667
95,49,Rural,Regular,92,4.27,Night,Premium,99,332.0936161256213,1.1728395061728396,0.7755102040816326,311.59401019194104,-6.1728395061728145
61,36,Urban,Silver,72,4.64,Night,Premium,109,457.0853188522962,1.525,1.0555555555555556,735.7803952080712,60.972222222222214
48,12,Rural,Silver,25,4.26,Night,Economy,180,552.8162271192283,1.2,3.1666666666666665,2100.7016630530675,280.0
93,59,Rural,Regular,30,4.11,Afternoon,Premium,89,281.0521288708149,1.1481481481481481,0.6440677966101694,258.1515850368966,-8.148148148148158
59,18,Urban,Gold,67,3.86,Morning,Economy,98,288.3451530321269,1.475,2.111111111111111,897.8747681917064,211.38888888888889
95,73,Urban,Regular,20,3.59,Evening,Premium,138,666.8242060496077,1.1728395061728396,0.5205479452054794,625.6622180218543,-6.172839506172816
71,33,Suburban,Regular,4,4.88,Evening,Premium,109,436.0192372930386,1.775,1.1515151515151516,891.1968956186502,104.39393939393942
20,7,Suburban,Gold,71,3.83,Morning,Premium,51,248.22030676592635,0.5,1.5714285714285714,312.0483856485931,25.71428571428571
23,7,Urban,Gold,96,3.97,Afternoon,Premium,165,493.2338839519256,0.575,1.5714285714285714,620.0654541109922,25.71428571428572
80,69,Suburban,Silver,94,4.44,Night,Economy,74,291.5110820764234,2.0,0.5507246376811594,466.41773132227746,60.00000000000001
58,10,Urban,Gold,51,4.27,Night,Premium,138,459.0606514814432,1.45,1.1,732.2017391129019,59.50000000000001
71,25,Urban,Gold,72,4.46,Evening,Economy,169,603.9358824371426,1.775,1.52,1629.4190108154107,169.8
69,26,Rural,Gold,48,4.28,Evening,Premium,175,502.6040622268877,1.725,1.4615384615384615,1267.1421645758649,152.1153846153846
89,54,Suburban,Gold,48,4.38,Afternoon,Economy,24,74.78832688768996,1.0987654320987654,0.7037037037037037,65.7398626469571,-12.09876543209876
84,62,Urban,Silver,52,4.61,Afternoon,Economy,29,126.23081147979764,1.037037037037037,0.6129032258064516,104.72482137583211,-17.03703703703704
98,61,Urban,Silver,91,4.28,Night,Economy,95,319.94237960548924,1.2098765432098766,0.6229508196721312,309.6726242107452,-3.2098765432098575
95,25,Urban,Gold,26,3.62,Morning,Economy,81,207.61291922267668,1.1728395061728396,1.52,370.11488315746317,78.27160493827164
79,29,Rural,Silver,29,4.22,Night,Economy,99,304.74417790488224,1.975,1.3103448275862069,788.6569155779797,158.79310344827587
82,10,Urban,Silver,97,4.43,Night,Economy,177,481.7658793191911,1.0123456790123457,1.1,536.484966846803,11.358024691358045
87,5,Rural,Gold,6,3.76,Evening,Economy,28,83.3353748167845,1.0740740740740742,2.2,196.91840419669822,136.29629629629636
83,35,Rural,Gold,3,4.32,Night,Premium,116,513.6451022177532,1.0246913580246915,1.0857142857142856,571.4414999628902,11.252204585537932
47,9,Rural,Regular,5,4.81,Night,Premium,178,561.374877548703,1.175,1.2222222222222223,806.196699146332,43.61111111111114
34,7,Urban,Silver,54,4.71,Night,Premium,149,516.51117285383,0.85,1.5714285714285714,689.9113523119014,33.571428571428555
26,13,Rural,Regular,14,4.19,Morning,Economy,174,666.4286805847338,0.65,2.923076923076923,1558.41783767507,133.84615384615387
88,7,Rural,Gold,11,3.64,Night,Premium,130,573.2085393656391,1.0864197530864197,1.5714285714285714,978.5994111215849,70.72310405643738
57,26,Rural,Regular,92,3.8,Evening,Premium,67,283.7979251507492,1.425,1.4615384615384615,591.0637556505028,108.2692307692308
45,17,Rural,Silver,67,4.7,Afternoon,Economy,15,66.78323718712389,1.125,2.235294117647059,167.94019939703213,151.47058823529412
82,26,Urban,Gold,35,4.71,Morning,Economy,114,289.2390324634591,1.0123456790123457,1.4615384615384615,427.95290843121495,47.9582146248813
54,39,Rural,Gold,88,4.59,Evening,Economy,42,147.42638660593482,1.35,0.9743589743589743,193.92240084319118,31.538461538461533
95,24,Suburban,Gold,79,3.5,Afternoon,Economy,130,552.2304431046015,1.1728395061728396,1.5833333333333333,1025.4896602919812,85.69958847736626
63,31,Suburban,Silver,2,3.81,Evening,Premium,160,632.5601419476765,1.575,1.2258064516129032,1221.2491772764013,93.06451612903227
43,18,Urban,Gold,58,4.22,Evening,Economy,156,494.7452574847764,1.075,2.111111111111111,1122.796876014062,126.94444444444446
33,14,Suburban,Regular,87,4.81,Evening,Premium,17,118.98653335805044,0.825,2.7142857142857144,266.44484434106295,123.92857142857142
33,23,Urban,Gold,24,4.21,Morning,Premium,11,91.38952597435124,0.825,1.6521739130434783,124.5678973606918,36.30434782608695
84,29,Urban,Regular,92,4.55,Morning,Premium,94,424.1559867017463,1.037037037037037,1.3103448275862069,576.3754404222963,35.88761174968068
44,6,Suburban,Gold,80,4.13,Night,Premium,40,157.36483032789283,1.1,1.8333333333333333,317.3524078279172,101.66666666666666
53,27,Suburban,Regular,78,3.63,Night,Premium,58,279.09504825213924,1.325,1.4074074074074074,520.4605807220448,86.48148148148148
78,63,Rural,Gold,14,4.21,Afternoon,Economy,147,655.065105532243,1.95,0.6031746031746031,1021.9015646302992,56.00000000000001
